State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Date Local,Units of Measure,Event Type,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,Method Code,Method Name,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,01/11/2022,Micrograms/cubic meter (LC),None,1,100,3,3,0,13,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,01/12/2022,Micrograms/cubic meter (LC),None,1,100,5.1,5.1,0,21,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,01/13/2022,Micrograms/cubic meter (LC),None,1,100,9.5,9.5,0,40,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,01/14/2022,Micrograms/cubic meter (LC),None,1,100,8,8,0,33,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,01/15/2022,Micrograms/cubic meter (LC),None,1,100,3.7,3.7,0,15,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,01/16/2022,Micrograms/cubic meter (LC),None,1,100,2.1,2.1,0,9,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,01/17/2022,Micrograms/cubic meter (LC),None,1,100,1.9,1.9,0,8,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,01/18/2022,Micrograms/cubic meter (LC),None,1,100,1.6,1.6,0,7,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,01/19/2022,Micrograms/cubic meter (LC),None,1,100,3.8,3.8,0,16,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,01/20/2022,Micrograms/cubic meter (LC),None,1,100,3.9,3.9,0,16,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,01/21/2022,Micrograms/cubic meter (LC),None,1,100,1.8,1.8,0,8,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,01/22/2022,Micrograms/cubic meter (LC),None,1,100,5.1,5.1,0,21,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,01/23/2022,Micrograms/cubic meter (LC),None,1,100,7.5,7.5,0,31,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,01/24/2022,Micrograms/cubic meter (LC),None,1,100,6.2,6.2,0,26,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,01/25/2022,Micrograms/cubic meter (LC),None,1,100,9.7,9.7,0,40,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,01/26/2022,Micrograms/cubic meter (LC),None,1,100,7.4,7.4,0,31,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,01/27/2022,Micrograms/cubic meter (LC),None,1,100,6.1,6.1,0,25,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,01/28/2022,Micrograms/cubic meter (LC),None,1,100,10.5,10.5,0,44,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,01/29/2022,Micrograms/cubic meter (LC),None,1,100,5,5,0,21,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,01/30/2022,Micrograms/cubic meter (LC),None,1,100,1.9,1.9,0,8,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,01/31/2022,Micrograms/cubic meter (LC),None,1,100,5.1,5.1,0,21,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,02/01/2022,Micrograms/cubic meter (LC),None,1,100,6.7,6.7,0,28,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,02/02/2022,Micrograms/cubic meter (LC),None,1,100,6.7,6.7,0,28,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,02/03/2022,Micrograms/cubic meter (LC),None,1,100,3.2,3.2,0,13,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,02/04/2022,Micrograms/cubic meter (LC),None,1,100,5.4,5.4,0,23,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,02/05/2022,Micrograms/cubic meter (LC),None,1,100,1.1,1.1,0,5,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,02/06/2022,Micrograms/cubic meter (LC),None,1,100,3.6,3.6,0,15,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,02/07/2022,Micrograms/cubic meter (LC),None,1,100,3.2,3.2,0,13,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,02/08/2022,Micrograms/cubic meter (LC),None,1,100,4,4,0,17,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,02/09/2022,Micrograms/cubic meter (LC),None,1,100,5.3,5.3,0,22,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,02/10/2022,Micrograms/cubic meter (LC),None,1,100,7.6,7.6,0,32,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,02/11/2022,Micrograms/cubic meter (LC),None,1,100,8.8,8.8,0,37,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,02/12/2022,Micrograms/cubic meter (LC),None,1,100,16.2,16.2,0,60,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,02/13/2022,Micrograms/cubic meter (LC),None,1,100,10.5,10.5,0,44,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,02/14/2022,Micrograms/cubic meter (LC),None,1,100,4.2,4.2,0,18,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,02/15/2022,Micrograms/cubic meter (LC),None,1,100,5.4,5.4,0,23,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,02/16/2022,Micrograms/cubic meter (LC),None,1,100,5.8,5.8,0,24,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,02/17/2022,Micrograms/cubic meter (LC),None,1,100,5.6,5.6,0,23,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,02/18/2022,Micrograms/cubic meter (LC),None,1,100,2.8,2.8,0,12,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,02/19/2022,Micrograms/cubic meter (LC),None,1,100,2.1,2.1,0,9,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,02/20/2022,Micrograms/cubic meter (LC),None,1,100,1.6,1.6,0,7,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,02/21/2022,Micrograms/cubic meter (LC),None,1,100,4.6,4.6,0,19,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,02/22/2022,Micrograms/cubic meter (LC),None,1,100,4.5,4.5,0,19,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,02/23/2022,Micrograms/cubic meter (LC),None,1,100,6.3,6.3,0,26,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,02/24/2022,Micrograms/cubic meter (LC),None,1,100,7,7,0,29,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,02/25/2022,Micrograms/cubic meter (LC),None,1,100,6,6,0,25,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,02/26/2022,Micrograms/cubic meter (LC),None,1,100,4.3,4.3,0,18,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,02/27/2022,Micrograms/cubic meter (LC),None,1,100,5.2,5.2,0,22,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,02/28/2022,Micrograms/cubic meter (LC),None,1,100,3.9,3.9,0,16,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,03/01/2022,Micrograms/cubic meter (LC),None,1,100,6,6,0,25,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,03/02/2022,Micrograms/cubic meter (LC),None,1,100,5.7,5.7,0,24,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,03/03/2022,Micrograms/cubic meter (LC),None,1,100,9.8,9.8,0,41,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,03/04/2022,Micrograms/cubic meter (LC),None,1,100,4.3,4.3,0,18,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,03/05/2022,Micrograms/cubic meter (LC),None,1,100,6.2,6.2,0,26,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,03/06/2022,Micrograms/cubic meter (LC),None,1,100,7.5,7.5,0,31,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,03/07/2022,Micrograms/cubic meter (LC),None,1,100,6.8,6.8,0,28,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,03/08/2022,Micrograms/cubic meter (LC),None,1,100,3.7,3.7,0,15,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,03/09/2022,Micrograms/cubic meter (LC),None,1,100,3.3,3.3,0,14,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,03/10/2022,Micrograms/cubic meter (LC),None,1,100,3.8,3.8,0,16,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,03/11/2022,Micrograms/cubic meter (LC),None,1,100,5.2,5.2,0,22,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,03/12/2022,Micrograms/cubic meter (LC),None,1,100,2.9,2.9,0,12,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,03/13/2022,Micrograms/cubic meter (LC),None,1,100,3,3,0,13,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,03/14/2022,Micrograms/cubic meter (LC),None,1,100,4.2,4.2,0,18,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,03/15/2022,Micrograms/cubic meter (LC),None,1,100,6.2,6.2,0,26,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,03/16/2022,Micrograms/cubic meter (LC),None,1,100,4,4,0,17,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,03/17/2022,Micrograms/cubic meter (LC),None,1,100,2.7,2.7,0,11,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,03/18/2022,Micrograms/cubic meter (LC),None,1,100,5.6,5.6,0,23,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,03/19/2022,Micrograms/cubic meter (LC),None,1,100,6.1,6.1,0,25,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,03/20/2022,Micrograms/cubic meter (LC),None,1,100,1,1,0,4,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,03/21/2022,Micrograms/cubic meter (LC),None,1,100,3.6,3.6,0,15,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,03/22/2022,Micrograms/cubic meter (LC),None,1,100,6,6,0,25,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,03/23/2022,Micrograms/cubic meter (LC),None,1,100,4.7,4.7,0,20,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,03/24/2022,Micrograms/cubic meter (LC),None,1,100,4.7,4.7,0,20,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,03/25/2022,Micrograms/cubic meter (LC),None,1,100,6.2,6.2,0,26,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,03/26/2022,Micrograms/cubic meter (LC),None,1,100,1.4,1.4,0,6,, - ,Pitt Agri. Center,403 Government Circle,North Carolina,Pitt,Not in a city,"Greenville, NC",09/26/2022
